Date	Keyword	City	State	Value	Center	latitude	longitude
20230213	VinylChloride	Indianapolis	IN	3	Indianapolis	39.7683331	-86.1583502
20230213	VinylChloride	Boise	ID	3	Boise	43.6166163	-116.200886
20230213	VinylChloride	Des Moines-Ames	IA	3	Ames	42.0267567	-93.6170448
20230213	VinylChloride	Tulsa	OK	3	Tulsa	36.1563122	-95.9927516
20230213	VinylChloride	Charleston-Huntington	WV	3	Huntington	38.4192496	-82.445154
20230213	VinylChloride	Jacksonville	FL	3	Jacksonville	30.3321838	-81.655651
20230213	VinylChloride	Champaign & Springfield-Decatur	IL	3	Decatur	39.8454163	-88.9524151
20230213	VinylChloride	Fresno-Visalia	CA	3	Visalia	36.3302284	-119.292058
20230213	VinylChloride	Harrisburg-Lancaster-Lebanon-York	PA	2	York	39.9067499	-76.7008946
20230213	VinylChloride	Eugene	OR	2	Eugene	44.0505054	-123.0950506
20230213	VinylChloride	Milwaukee	WI	2	Milwaukee	43.0349931	-87.922497
20230213	VinylChloride	Savannah	GA	2	Savannah	32.0564572	-81.0951271
20230213	VinylChloride	Raleigh-Durham (Fayetteville)	NC	2	Durham	35.996653	-78.9018053
20230213	VinylChloride	Peoria-Bloomington	IL	2	Bloomington	40.4797828	-88.9939147
20230213	VinylChloride	Kansas City	MO	2	Kansas City	39.100105	-94.5781416
20230213	VinylChloride	Syracuse	NY	2	Syracuse	43.0481221	-76.1474244
20230213	VinylChloride	Austin	TX	2	Austin	30.2711286	-97.7436995
20230213	VinylChloride	Detroit	MI	2	Detroit	42.3315509	-83.0466403
20230213	VinylChloride	Philadelphia	PA	2	Philadelphia	39.9527237	-75.1635262
20230213	VinylChloride	Minneapolis-St. Paul	MN	2	St. Paul	44.9497487	-93.0931028
20230213	VinylChloride	Monterey-Salinas	CA	2	Salinas	36.6744117	-121.655037
20230213	VinylChloride	Portland	OR	2	Portland	45.5202471	-122.674194
20230213	VinylChloride	Colorado Springs-Pueblo	CO	2	Pueblo	38.2544472	-104.609141
20230213	VinylChloride	Hartford & New Haven	CT	2	New Haven	41.3082138	-72.9250518
20230213	VinylChloride	Boston MA-Manchester	NH	2	Manchester	42.9956397	-71.4547891
20230213	VinylChloride	Wichita-Hutchinson	KS	2	Hutchinson	38.0608444	-97.9297743
20230213	VinylChloride	Green Bay-Appleton	WI	2	Appleton	44.2613967	-88.4069744
20230213	VinylChloride	Nashville	TN	2	Nashville	36.1622767	-86.7742984
20230213	VinylChloride	Norfolk-Portsmouth-Newport News	VA	2	Newport News	36.9775016	-76.42977
20230213	VinylChloride	South Bend-Elkhart	IN	2	Elkhart	41.6012796	-85.8590603
20230213	VinylChloride	Ft. Myers-Naples	FL	2	Naples	26.1421976	-81.7942944
20230213	VinylChloride	Charlotte	NC	2	Charlotte	35.2272086	-80.8430827
20230213	VinylChloride	West Palm Beach-Ft. Pierce	FL	2	Ft. Pierce	27.4467056	-80.3256056
20230213	VinylChloride	Baltimore	MD	2	Baltimore	39.2908816	-76.610759
20230213	VinylChloride	Providence RI-New Bedford	MA	2	New Bedford	41.6362152	-70.934205
20230213	VinylChloride	Greensboro-High Point-Winston Salem	NC	2	Winston Salem	36.0998131	-80.2440518
20230213	VinylChloride	Tucson (Sierra Vista)	AZ	2	Tucson	32.2228765	-110.9748477
20230213	VinylChloride	St. Louis	MO	2	St. Louis	38.6280278	-90.1910154
20230213	VinylChloride	Greenville-Spartanburg SC-Asheville NC-Anderson	SC	2	Anderson	34.5258335	-82.652962
20230213	VinylChloride	Salt Lake City	UT	2	Salt Lake City	40.7596198	-111.886797
20230213	VinylChloride	Baton Rouge	LA	2	Baton Rouge	30.4507936	-91.1391153
20230213	VinylChloride	Denver	CO	2	Denver	39.7392364	-104.984862
20230213	VinylChloride	New Orleans	LA	2	New Orleans	29.9759983	-90.0782127
20230213	VinylChloride	Chicago	IL	2	Chicago	41.8755616	-87.6244212
20230213	VinylChloride	Seattle-Tacoma	WA	2	Tacoma	47.2495798	-122.439874
20230213	VinylChloride	San Francisco-Oakland-San Jose	CA	2	San Jose	37.3361663	-121.890591
20230213	VinylChloride	Memphis	TN	1	Memphis	35.1460249	-90.0517638
20230213	VinylChloride	Orlando-Daytona Beach-Melbourne	FL	1	Melbourne	28.106471	-80.6371513
20230213	VinylChloride	Washington DC (Hagerstown	MD)	1	Washington DC	39.0108743	-77.17737392001567
20230213	VinylChloride	Houston	TX	1	Houston	29.7589382	-95.3676974
20230213	VinylChloride	San Antonio	TX	1	San Antonio	29.4246002	-98.4951405
20230213	VinylChloride	Columbia	SC	1	Columbia	34.0007493	-81.0343313
20230213	VinylChloride	Roanoke-Lynchburg	VA	1	Lynchburg	37.4137536	-79.1422464
20230213	VinylChloride	Tampa-St. Petersburg (Sarasota)	FL	1	St. Petersburg	27.7703796	-82.6695085
20230213	VinylChloride	Las Vegas	NV	1	Las Vegas	36.1672559	-115.148516
20230213	VinylChloride	San Diego	CA	1	San Diego	32.7174202	-117.1627728
20230213	VinylChloride	Phoenix	AZ	1	Phoenix	33.4484367	-112.074141
20230213	VinylChloride	Dallas-Ft. Worth	TX	1	Ft. Worth	32.753177	-97.3327459
20230213	VinylChloride	Grand Rapids-Kalamazoo-Battle Creek	MI	1	Battle Creek	42.3192548	-85.1824269
20230213	VinylChloride	El Paso	TX	1	El Paso	31.7865623	-106.441207
20230213	VinylChloride	Albany-Schenectady-Troy	NY	1	Troy	42.7284117	-73.6917878
20230213	VinylChloride	Portland-Auburn	ME	1	Auburn	44.0978509	-70.2311655
20230213	VinylChloride	Atlanta	GA	1	Atlanta	33.7489924	-84.3902644
20230213	VinylChloride	New York	NY	1	New York	40.7127281	-74.0060152
20230213	VinylChloride	Spokane	WA	1	Spokane	47.6571934	-117.42351
20230213	VinylChloride	Sacramento-Stockton-Modesto	CA	1	Modesto	37.6390972	-120.9968782
20230213	VinylChloride	Los Angeles	CA	1	Los Angeles	34.0536909	-118.242766
20230213	VinylChloride	Miami-Ft. Lauderdale	FL	1	Ft. Lauderdale	26.1223084	-80.1433786
20230214	VinylChloride	Harrisonburg	VA	100	Harrisonburg	38.4493315	-78.8688833
20230214	VinylChloride	Parkersburg	WV	83	Parkersburg	39.2699565	-81.5506916
20230214	VinylChloride	Zanesville	OH	82	Zanesville	39.9403453	-82.0131924
20230214	VinylChloride	Meridian	MS	64	Meridian	32.3643098	-88.703656
20230214	VinylChloride	Utica	NY	62	Utica	43.1009031	-75.2326641
20230214	VinylChloride	Youngstown	OH	48	Youngstown	41.1035786	-80.6520161
20230214	VinylChloride	Butte-Bozeman	MT	42	Bozeman	45.6794293	-111.044047
20230214	VinylChloride	Minot-Bismarck-Dickinson(Williston)	ND	41	Dickinson	46.8791756	-102.7896242
20230214	VinylChloride	Sioux City	IA	34	Sioux City	42.4966815	-96.4058782
20230214	VinylChloride	Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon	IL	33	Mount Vernon	38.3172715	-88.9031201
20230214	VinylChloride	Elmira	NY	32	Elmira	42.0897965	-76.8077338
20230214	VinylChloride	Wheeling WV-Steubenville	OH	31	Steubenville	40.3697905	-80.6339638
20230214	VinylChloride	Traverse City-Cadillac	MI	30	Cadillac	44.3353211	-85.5741088
20230214	VinylChloride	Charleston-Huntington	WV	28	Huntington	38.4192496	-82.445154
20230214	VinylChloride	Marquette	MI	27	Marquette	46.4481521	-87.6305899
20230214	VinylChloride	San Angelo	TX	26	San Angelo	31.4649685	-100.4405094
20230214	VinylChloride	Clarksburg-Weston	WV	26	Weston	39.0384274	-80.467313
20230214	VinylChloride	Joplin MO-Pittsburg	KS	26	Pittsburg	37.4108841	-94.70496
20230214	VinylChloride	Johnstown-Altoona	PA	25	Altoona	40.518681	-78.394736
20230214	VinylChloride	Cincinnati	OH	25	Cincinnati	39.1014537	-84.5124602
20230214	VinylChloride	Lake Charles	LA	24	Lake Charles	30.2072293	-93.2061609
20230214	VinylChloride	Odessa-Midland	TX	22	Midland	31.9973662	-102.077948
20230214	VinylChloride	Cleveland-Akron (Canton)	OH	22	Akron	41.083064	-81.518485
20230214	VinylChloride	Toledo	OH	21	Toledo	41.6529143	-83.5378173
20230214	VinylChloride	Evansville	IN	20	Evansville	37.9747645	-87.5558483
20230214	VinylChloride	Bend	OR	20	Bend	44.0581728	-121.3153096
20230214	VinylChloride	Columbus	OH	19	Columbus	39.9622601	-83.0007065
20230214	VinylChloride	Lafayette	IN	19	Lafayette	40.4167022	-86.8752869
20230214	VinylChloride	Omaha	NE	18	Omaha	41.2587459	-95.9383758
20230214	VinylChloride	Albany	GA	18	Albany	31.5782062	-84.1556809
20230214	VinylChloride	Binghamton	NY	17	Binghamton	42.0987125	-75.9125262
20230214	VinylChloride	Syracuse	NY	17	Syracuse	43.0481221	-76.1474244
20230214	VinylChloride	Louisville	KY	16	Louisville	38.2542376	-85.759407
20230214	VinylChloride	Chico-Redding	CA	15	Redding	40.5863563	-122.391675
20230214	VinylChloride	Panama City	FL	15	Panama City	30.1600827	-85.6545729
20230214	VinylChloride	Waco-Temple-Bryan	TX	15	Bryan	30.6743643	-96.3699632
20230214	VinylChloride	La Crosse-Eau Claire	WI	15	Eau Claire	44.811349	-91.4984941
20230214	VinylChloride	Wichita-Hutchinson	KS	15	Hutchinson	38.0608444	-97.9297743
20230214	VinylChloride	Anchorage	AK	15	Anchorage	61.2163129	-149.894852
20230214	VinylChloride	Wausau-Rhinelander	WI	14	Rhinelander	45.636623	-89.412075
20230214	VinylChloride	Augusta	GA	14	Augusta	33.4709714	-81.9748429
20230214	VinylChloride	Portland-Auburn	ME	14	Auburn	44.0978509	-70.2311655
20230214	VinylChloride	Duluth MN-Superior	WI	14	Superior	46.7207737	-92.1040796
20230214	VinylChloride	Springfield	MO	13	Springfield	37.1968298	-93.2946576
20230214	VinylChloride	Cedar Rapids-Waterloo-Iowa City & Dubuque	IA	12	Dubuque	42.5006243	-90.6647985
20230214	VinylChloride	Monterey-Salinas	CA	12	Salinas	36.6744117	-121.655037
20230214	VinylChloride	Tulsa	OK	12	Tulsa	36.1563122	-95.9927516
20230214	VinylChloride	Tyler-Longview(Lufkin & Nacogdoches)	TX	12	Longview	32.5007031	-94.74049
20230214	VinylChloride	Buffalo	NY	12	Buffalo	42.8867166	-78.8783922
20230214	VinylChloride	Flint-Saginaw-Bay City	MI	12	Bay City	43.5944677	-83.8888648
20230214	VinylChloride	Greenville-Spartanburg SC-Asheville NC-Anderson	SC	11	Anderson	34.5258335	-82.652962
20230214	VinylChloride	Peoria-Bloomington	IL	11	Bloomington	40.4797828	-88.9939147
20230214	VinylChloride	Champaign & Springfield-Decatur	IL	11	Decatur	39.8454163	-88.9524151
20230214	VinylChloride	Chattanooga	TN	11	Chattanooga	35.0457219	-85.3094883
20230214	VinylChloride	Erie	PA	11	Erie	42.1294712	-80.0852695
20230214	VinylChloride	Burlington VT-Plattsburgh	NY	11	Plattsburgh	44.69282	-73.45562
20230214	VinylChloride	Pittsburgh	PA	11	Pittsburgh	40.4416941	-79.9900861
20230214	VinylChloride	Indianapolis	IN	11	Indianapolis	39.7683331	-86.1583502
20230214	VinylChloride	Rockford	IL	10	Rockford	42.2713945	-89.093966
20230214	VinylChloride	Idaho Falls-Pocatello	ID	10	Pocatello	42.8620287	-112.450627
20230214	VinylChloride	Macon	GA	10	Macon	32.8406946	-83.6324022
20230214	VinylChloride	Fargo-Valley City	ND	10	Valley City	46.923313	-98.003155
20230214	VinylChloride	Providence RI-New Bedford	MA	9	New Bedford	41.6362152	-70.934205
20230214	VinylChloride	Salisbury	MD	8	Salisbury	38.366027	-75.6009964
20230214	VinylChloride	Lincoln & Hastings-Kearney	NE	8	Kearney	40.4906216	-98.9472344
20230214	VinylChloride	Roanoke-Lynchburg	VA	8	Lynchburg	37.4137536	-79.1422464
20230214	VinylChloride	Columbus	GA	8	Columbus	32.4610708	-84.9880449
20230214	VinylChloride	Minneapolis-St. Paul	MN	8	St. Paul	44.9497487	-93.0931028
20230214	VinylChloride	Mobile AL-Pensacola (Ft. Walton Beach)	FL	8	Pensacola	30.421309	-87.2169149
20230214	VinylChloride	Salt Lake City	UT	8	Salt Lake City	40.7596198	-111.886797
20230214	VinylChloride	Greensboro-High Point-Winston Salem	NC	8	Winston Salem	36.0998131	-80.2440518
20230214	VinylChloride	Nashville	TN	8	Nashville	36.1622767	-86.7742984
20230214	VinylChloride	South Bend-Elkhart	IN	7	Elkhart	41.6012796	-85.8590603
20230214	VinylChloride	Davenport IA-Rock Island-Moline	IL	7	Moline	41.5058344	-90.5136642
20230214	VinylChloride	Charlottesville	VA	7	Charlottesville	38.029306	-78.4766781
20230214	VinylChloride	Lexington	KY	7	Lexington	38.0464066	-84.4970393
20230214	VinylChloride	Philadelphia	PA	7	Philadelphia	39.9527237	-75.1635262
20230214	VinylChloride	Knoxville	TN	7	Knoxville	35.9603948	-83.9210261
20230214	VinylChloride	Detroit	MI	7	Detroit	42.3315509	-83.0466403
20230214	VinylChloride	Grand Rapids-Kalamazoo-Battle Creek	MI	7	Battle Creek	42.3192548	-85.1824269
20230214	VinylChloride	Charlotte	NC	7	Charlotte	35.2272086	-80.8430827
20230214	VinylChloride	Oklahoma City	OK	7	Oklahoma City	35.4729886	-97.5170536
20230214	VinylChloride	Rochester	NY	7	Rochester	43.157285	-77.615214
20230214	VinylChloride	Tri-Cities	TN-VA	7	Cities	36.457685	-82.534731
20230214	VinylChloride	New Orleans	LA	6	New Orleans	29.9759983	-90.0782127
20230214	VinylChloride	Albuquerque-Santa Fe	NM	6	Santa Fe	35.6876096	-105.938456
20230214	VinylChloride	Milwaukee	WI	6	Milwaukee	43.0349931	-87.922497
20230214	VinylChloride	Yakima-Pasco-Richland-Kennewick	WA	6	Kennewick	46.2087066	-119.119919
20230214	VinylChloride	Madison	WI	6	Madison	43.074761	-89.3837613
20230214	VinylChloride	Hartford & New Haven	CT	6	New Haven	41.3082138	-72.9250518
20230214	VinylChloride	Spokane	WA	6	Spokane	47.6571934	-117.42351
20230214	VinylChloride	Boston MA-Manchester	NH	6	Manchester	42.9956397	-71.4547891
20230214	VinylChloride	Shreveport	LA	6	Shreveport	32.4707862	-93.7559378
20230214	VinylChloride	Denver	CO	6	Denver	39.7392364	-104.984862
20230214	VinylChloride	Greenville-New Bern-Washington	NC	6	Washington	35.8725573	-76.6215245
20230214	VinylChloride	San Antonio	TX	6	San Antonio	29.4246002	-98.4951405
20230214	VinylChloride	Raleigh-Durham (Fayetteville)	NC	5	Durham	35.996653	-78.9018053
20230214	VinylChloride	Des Moines-Ames	IA	5	Ames	42.0267567	-93.6170448
20230214	VinylChloride	Kansas City	MO	5	Kansas City	39.100105	-94.5781416
20230214	VinylChloride	Portland	OR	5	Portland	45.5202471	-122.674194
20230214	VinylChloride	Washington DC (Hagerstown	MD)	5	Washington DC	39.0108743	-77.17737392001567
20230214	VinylChloride	Seattle-Tacoma	WA	5	Tacoma	47.2495798	-122.439874
20230214	VinylChloride	Orlando-Daytona Beach-Melbourne	FL	5	Melbourne	28.106471	-80.6371513
20230214	VinylChloride	Savannah	GA	5	Savannah	32.0564572	-81.0951271
20230214	VinylChloride	Atlanta	GA	5	Atlanta	33.7489924	-84.3902644
20230214	VinylChloride	Tampa-St. Petersburg (Sarasota)	FL	5	St. Petersburg	27.7703796	-82.6695085
20230214	VinylChloride	Austin	TX	5	Austin	30.2711286	-97.7436995
20230214	VinylChloride	Tucson (Sierra Vista)	AZ	5	Tucson	32.2228765	-110.9748477
20230214	VinylChloride	Chicago	IL	5	Chicago	41.8755616	-87.6244212
20230214	VinylChloride	St. Louis	MO	4	St. Louis	38.6280278	-90.1910154
20230214	VinylChloride	Green Bay-Appleton	WI	4	Appleton	44.2613967	-88.4069744
20230214	VinylChloride	Dayton	OH	4	Dayton	39.7589478	-84.1916069
20230214	VinylChloride	Dallas-Ft. Worth	TX	4	Ft. Worth	32.753177	-97.3327459
20230214	VinylChloride	Birmingham	AL	4	Birmingham	33.5206824	-86.8024326
20230214	VinylChloride	Baltimore	MD	4	Baltimore	39.2908816	-76.610759
20230214	VinylChloride	New York	NY	4	New York	40.7127281	-74.0060152
20230214	VinylChloride	Huntsville-Decatur (Florence)	AL	4	Decatur	34.6240205	-87.05791872812708
20230214	VinylChloride	Norfolk-Portsmouth-Newport News	VA	4	Newport News	36.9775016	-76.42977
20230214	VinylChloride	Houston	TX	3	Houston	29.7589382	-95.3676974
20230214	VinylChloride	West Palm Beach-Ft. Pierce	FL	3	Ft. Pierce	27.4467056	-80.3256056
20230214	VinylChloride	San Francisco-Oakland-San Jose	CA	3	San Jose	37.3361663	-121.890591
20230214	VinylChloride	Miami-Ft. Lauderdale	FL	3	Ft. Lauderdale	26.1223084	-80.1433786
20230214	VinylChloride	Phoenix	AZ	3	Phoenix	33.4484367	-112.074141
20230214	VinylChloride	Honolulu	HI	3	Honolulu	21.304547	-157.855676
20230214	VinylChloride	Los Angeles	CA	3	Los Angeles	34.0536909	-118.242766
20230214	VinylChloride	Albany-Schenectady-Troy	NY	3	Troy	42.7284117	-73.6917878
20230214	VinylChloride	San Diego	CA	3	San Diego	32.7174202	-117.1627728
20230214	VinylChloride	Las Vegas	NV	3	Las Vegas	36.1672559	-115.148516
20230214	VinylChloride	Fresno-Visalia	CA	2	Visalia	36.3302284	-119.292058
20230214	VinylChloride	Jacksonville	FL	2	Jacksonville	30.3321838	-81.655651
20230214	VinylChloride	Richmond-Petersburg	VA	2	Petersburg	37.227928	-77.4019268
20230214	VinylChloride	Harrisburg-Lancaster-Lebanon-York	PA	2	York	39.9067499	-76.7008946
20230214	VinylChloride	Sacramento-Stockton-Modesto	CA	2	Modesto	37.6390972	-120.9968782
20230215	VinylChloride	Lima	OH	100	Lima	40.7399785	-84.105006
20230215	VinylChloride	Eureka	CA	85	Eureka	40.7906871	-124.1673746
20230215	VinylChloride	Wheeling WV-Steubenville	OH	73	Steubenville	40.3697905	-80.6339638
20230215	VinylChloride	Greenwood-Greenville	MS	61	Greenville	33.4000633	-91.0551312
20230215	VinylChloride	Meridian	MS	53	Meridian	32.3643098	-88.703656
20230215	VinylChloride	Elmira	NY	49	Elmira	42.0897965	-76.8077338
20230215	VinylChloride	St. Joseph	MO	48	St. Joseph	39.7686055	-94.8466322
20230215	VinylChloride	Medford-Klamath Falls	OR	46	Klamath Falls	42.224867	-121.7816704
20230215	VinylChloride	Parkersburg	WV	40	Parkersburg	39.2699565	-81.5506916
20230215	VinylChloride	Harrisonburg	VA	39	Harrisonburg	38.4493315	-78.8688833
20230215	VinylChloride	Dayton	OH	35	Dayton	39.7589478	-84.1916069
20230215	VinylChloride	Charleston-Huntington	WV	34	Huntington	38.4192496	-82.445154
20230215	VinylChloride	Butte-Bozeman	MT	33	Bozeman	45.6794293	-111.044047
20230215	VinylChloride	Idaho Falls-Pocatello	ID	32	Pocatello	42.8620287	-112.450627
20230215	VinylChloride	Cleveland-Akron (Canton)	OH	30	Akron	41.083064	-81.518485
20230215	VinylChloride	Salisbury	MD	30	Salisbury	38.366027	-75.6009964
20230215	VinylChloride	Missoula	MT	29	Missoula	46.8701049	-113.995267
20230215	VinylChloride	Youngstown	OH	28	Youngstown	41.1035786	-80.6520161
20230215	VinylChloride	Bangor	ME	28	Bangor	44.8011821	-68.7778138
20230215	VinylChloride	Tri-Cities	TN-VA	27	Cities	36.457685	-82.534731
20230215	VinylChloride	Cincinnati	OH	26	Cincinnati	39.1014537	-84.5124602
20230215	VinylChloride	Columbus	OH	24	Columbus	39.9622601	-83.0007065
20230215	VinylChloride	Johnstown-Altoona	PA	22	Altoona	40.518681	-78.394736
20230215	VinylChloride	Beaumont-Port Arthur	TX	22	Port Arthur	29.8988618	-93.9288723
20230215	VinylChloride	Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon	IL	22	Mount Vernon	38.3172715	-88.9031201
20230215	VinylChloride	Ft. Wayne	IN	21	Ft. Wayne	41.0799898	-85.1386015
20230215	VinylChloride	Traverse City-Cadillac	MI	21	Cadillac	44.3353211	-85.5741088
20230215	VinylChloride	Sioux City	IA	20	Sioux City	42.4966815	-96.4058782
20230215	VinylChloride	El Paso	TX	19	El Paso	31.7865623	-106.441207
20230215	VinylChloride	Flint-Saginaw-Bay City	MI	19	Bay City	43.5944677	-83.8888648
20230215	VinylChloride	Monroe LA-El Dorado	AR	18	El Dorado	33.2115087	-92.6650144
20230215	VinylChloride	Wichita Falls TX & Lawton	OK	18	Lawton	34.6086854	-98.3903305
20230215	VinylChloride	Pittsburgh	PA	18	Pittsburgh	40.4416941	-79.9900861
20230215	VinylChloride	Lincoln & Hastings-Kearney	NE	18	Kearney	40.4906216	-98.9472344
20230215	VinylChloride	Palm Springs	CA	18	Palm Springs	33.77217945	-116.49529769683984
20230215	VinylChloride	Columbus	GA	18	Columbus	32.4610708	-84.9880449
20230215	VinylChloride	Jackson	MS	17	Jackson	32.3086744	-90.1983063
20230215	VinylChloride	Lansing	MI	16	Lansing	42.7337712	-84.5553805
20230215	VinylChloride	Louisville	KY	16	Louisville	38.2542376	-85.759407
20230215	VinylChloride	Columbus-Tupelo-West Point	MS	16	West Point	33.6076186	-88.6503255
20230215	VinylChloride	Rockford	IL	15	Rockford	42.2713945	-89.093966
20230215	VinylChloride	Huntsville-Decatur (Florence)	AL	15	Decatur	34.6240205	-87.05791872812708
20230215	VinylChloride	Omaha	NE	15	Omaha	41.2587459	-95.9383758
20230215	VinylChloride	Duluth MN-Superior	WI	15	Superior	46.7207737	-92.1040796
20230215	VinylChloride	Springfield	MO	15	Springfield	37.1968298	-93.2946576
20230215	VinylChloride	Toledo	OH	14	Toledo	41.6529143	-83.5378173
20230215	VinylChloride	Bakersfield	CA	14	Bakersfield	35.3738712	-119.0194639
20230215	VinylChloride	Des Moines-Ames	IA	13	Ames	42.0267567	-93.6170448
20230215	VinylChloride	Chattanooga	TN	13	Chattanooga	35.0457219	-85.3094883
20230215	VinylChloride	Odessa-Midland	TX	13	Midland	31.9973662	-102.077948
20230215	VinylChloride	Wichita-Hutchinson	KS	13	Hutchinson	38.0608444	-97.9297743
20230215	VinylChloride	Evansville	IN	13	Evansville	37.9747645	-87.5558483
20230215	VinylChloride	Wilmington	NC	13	Wilmington	34.2257282	-77.9447107
20230215	VinylChloride	Tulsa	OK	13	Tulsa	36.1563122	-95.9927516
20230215	VinylChloride	Macon	GA	12	Macon	32.8406946	-83.6324022
20230215	VinylChloride	Burlington VT-Plattsburgh	NY	12	Plattsburgh	44.69282	-73.45562
20230215	VinylChloride	Eugene	OR	12	Eugene	44.0505054	-123.0950506
20230215	VinylChloride	Tucson (Sierra Vista)	AZ	12	Tucson	32.2228765	-110.9748477
20230215	VinylChloride	Madison	WI	12	Madison	43.074761	-89.3837613
20230215	VinylChloride	Roanoke-Lynchburg	VA	11	Lynchburg	37.4137536	-79.1422464
20230215	VinylChloride	Augusta	GA	11	Augusta	33.4709714	-81.9748429
20230215	VinylChloride	Tyler-Longview(Lufkin & Nacogdoches)	TX	11	Longview	32.5007031	-94.74049
20230215	VinylChloride	La Crosse-Eau Claire	WI	11	Eau Claire	44.811349	-91.4984941
20230215	VinylChloride	Albuquerque-Santa Fe	NM	11	Santa Fe	35.6876096	-105.938456
20230215	VinylChloride	Oklahoma City	OK	11	Oklahoma City	35.4729886	-97.5170536
20230215	VinylChloride	Boise	ID	10	Boise	43.6166163	-116.200886
20230215	VinylChloride	Ft. Smith-Fayetteville-Springdale-Rogers	AR	10	Rogers	36.3320197	-94.1185366
20230215	VinylChloride	Denver	CO	10	Denver	39.7392364	-104.984862
20230215	VinylChloride	Greenville-New Bern-Washington	NC	10	Washington	35.8725573	-76.6215245
20230215	VinylChloride	Waco-Temple-Bryan	TX	10	Bryan	30.6743643	-96.3699632
20230215	VinylChloride	Cedar Rapids-Waterloo-Iowa City & Dubuque	IA	10	Dubuque	42.5006243	-90.6647985
20230215	VinylChloride	Columbia-Jefferson City	MO	10	Jefferson City	38.577359	-92.1724265
20230215	VinylChloride	Monterey-Salinas	CA	10	Salinas	36.6744117	-121.655037
20230215	VinylChloride	Detroit	MI	10	Detroit	42.3315509	-83.0466403
20230215	VinylChloride	Portland	OR	9	Portland	45.5202471	-122.674194
20230215	VinylChloride	Albany-Schenectady-Troy	NY	9	Troy	42.7284117	-73.6917878
20230215	VinylChloride	Portland-Auburn	ME	9	Auburn	44.0978509	-70.2311655
20230215	VinylChloride	Providence RI-New Bedford	MA	9	New Bedford	41.6362152	-70.934205
20230215	VinylChloride	Hartford & New Haven	CT	9	New Haven	41.3082138	-72.9250518
20230215	VinylChloride	Wilkes Barre-Scranton	PA	9	Scranton	41.4086874	-75.6621294
20230215	VinylChloride	Greensboro-High Point-Winston Salem	NC	8	Winston Salem	36.0998131	-80.2440518
20230215	VinylChloride	Buffalo	NY	8	Buffalo	42.8867166	-78.8783922
20230215	VinylChloride	Baton Rouge	LA	8	Baton Rouge	30.4507936	-91.1391153
20230215	VinylChloride	Indianapolis	IN	8	Indianapolis	39.7683331	-86.1583502
20230215	VinylChloride	Reno	NV	8	Reno	39.5261206	-119.8126581
20230215	VinylChloride	Harrisburg-Lancaster-Lebanon-York	PA	7	York	39.9067499	-76.7008946
20230215	VinylChloride	South Bend-Elkhart	IN	7	Elkhart	41.6012796	-85.8590603
20230215	VinylChloride	Greenville-Spartanburg SC-Asheville NC-Anderson	SC	7	Anderson	34.5258335	-82.652962
20230215	VinylChloride	Atlanta	GA	7	Atlanta	33.7489924	-84.3902644
20230215	VinylChloride	New Orleans	LA	7	New Orleans	29.9759983	-90.0782127
20230215	VinylChloride	Minneapolis-St. Paul	MN	7	St. Paul	44.9497487	-93.0931028
20230215	VinylChloride	Spokane	WA	7	Spokane	47.6571934	-117.42351
20230215	VinylChloride	Seattle-Tacoma	WA	7	Tacoma	47.2495798	-122.439874
20230215	VinylChloride	Jacksonville	FL	7	Jacksonville	30.3321838	-81.655651
20230215	VinylChloride	Philadelphia	PA	6	Philadelphia	39.9527237	-75.1635262
20230215	VinylChloride	Salt Lake City	UT	6	Salt Lake City	40.7596198	-111.886797
20230215	VinylChloride	Nashville	TN	6	Nashville	36.1622767	-86.7742984
20230215	VinylChloride	Kansas City	MO	6	Kansas City	39.100105	-94.5781416
20230215	VinylChloride	Memphis	TN	6	Memphis	35.1460249	-90.0517638
20230215	VinylChloride	Mobile AL-Pensacola (Ft. Walton Beach)	FL	6	Pensacola	30.421309	-87.2169149
20230215	VinylChloride	Raleigh-Durham (Fayetteville)	NC	6	Durham	35.996653	-78.9018053
20230215	VinylChloride	Grand Rapids-Kalamazoo-Battle Creek	MI	6	Battle Creek	42.3192548	-85.1824269
20230215	VinylChloride	Charleston	SC	6	Charleston	32.7884363	-79.9399309
20230215	VinylChloride	Houston	TX	6	Houston	29.7589382	-95.3676974
20230215	VinylChloride	Baltimore	MD	6	Baltimore	39.2908816	-76.610759
20230215	VinylChloride	Boston MA-Manchester	NH	5	Manchester	42.9956397	-71.4547891
20230215	VinylChloride	Rochester	NY	5	Rochester	43.157285	-77.615214
20230215	VinylChloride	San Diego	CA	5	San Diego	32.7174202	-117.1627728
20230215	VinylChloride	Lexington	KY	5	Lexington	38.0464066	-84.4970393
20230215	VinylChloride	Tampa-St. Petersburg (Sarasota)	FL	5	St. Petersburg	27.7703796	-82.6695085
20230215	VinylChloride	Phoenix	AZ	5	Phoenix	33.4484367	-112.074141
20230215	VinylChloride	Las Vegas	NV	5	Las Vegas	36.1672559	-115.148516
20230215	VinylChloride	Chicago	IL	5	Chicago	41.8755616	-87.6244212
20230215	VinylChloride	Charlotte	NC	5	Charlotte	35.2272086	-80.8430827
20230215	VinylChloride	Washington DC (Hagerstown	MD)	5	Washington DC	39.0108743	-77.17737392001567
